split,class,source,processed
train,paper,data/raw/dataset-resized/paper/paper56.jpg,data/processed/train/paper/paper_0054.jpg
train,paper,data/raw/dataset-resized/paper/paper47.jpg,data/processed/train/paper/paper_0055.jpg
train,paper,data/raw/dataset-resized/paper/paper194.jpg,data/processed/train/paper/paper_0056.jpg
train,paper,data/raw/dataset-resized/paper/paper309.jpg,data/processed/train/paper/paper_0057.jpg
train,paper,data/raw/dataset-resized/paper/paper150.jpg,data/processed/train/paper/paper_0058.jpg
train,paper,data/raw/dataset-resized/paper/paper579.jpg,data/processed/train/paper/paper_0059.jpg
train,paper,data/raw/dataset-resized/paper/paper210.jpg,data/processed/train/paper/paper_0060.jpg
train,paper,data/raw/dataset-resized/paper/paper484.jpg,data/processed/train/paper/paper_0061.jpg
train,paper,data/raw/dataset-resized/paper/paper430.jpg,data/processed/train/paper/paper_0062.jpg
train,paper,data/raw/dataset-resized/paper/paper55.jpg,data/processed/train/paper/paper_0063.jpg
train,paper,data/raw/dataset-resized/paper/paper395.jpg,data/processed/train/paper/paper_0064.jpg
train,paper,data/raw/dataset-resized/paper/paper321.jpg,data/processed/train/paper/paper_0065.jpg
train,paper,data/raw/dataset-resized/paper/paper195.jpg,data/processed/train/paper/paper_0066.jpg
train,paper,data/raw/dataset-resized/paper/paper477.jpg,data/processed/train/paper/paper_0067.jpg
train,paper,data/raw/dataset-resized/paper/paper239.jpg,data/processed/train/paper/paper_0068.jpg
train,paper,data/raw/dataset-resized/paper/paper172.jpg,data/processed/train/paper/paper_0069.jpg
train,paper,data/raw/dataset-resized/paper/paper102.jpg,data/processed/train/paper/paper_0070.jpg
train,paper,data/raw/dataset-resized/paper/paper496.jpg,data/processed/train/paper/paper_0071.jpg
train,paper,data/raw/dataset-resized/paper/paper161.jpg,data/processed/train/paper/paper_0072.jpg
train,paper,data/raw/dataset-resized/paper/paper593.jpg,data/processed/train/paper/paper_0073.jpg
train,paper,data/raw/dataset-resized/paper/paper11.jpg,data/processed/train/paper/paper_0074.jpg
train,paper,data/raw/dataset-resized/paper/paper568.jpg,data/processed/train/paper/paper_0075.jpg
train,paper,data/raw/dataset-resized/paper/paper403.jpg,data/processed/train/paper/paper_0076.jpg
train,paper,data/raw/dataset-resized/paper/paper80.jpg,data/processed/train/paper/paper_0077.jpg
train,paper,data/raw/dataset-resized/paper/paper544.jpg,data/processed/train/paper/paper_0078.jpg
train,paper,data/raw/dataset-resized/paper/paper531.jpg,data/processed/train/paper/paper_0079.jpg
train,paper,data/raw/dataset-resized/paper/paper306.jpg,data/processed/train/paper/paper_0080.jpg
train,paper,data/raw/dataset-resized/paper/paper326.jpg,data/processed/train/paper/paper_0081.jpg
train,paper,data/raw/dataset-resized/paper/paper571.jpg,data/processed/train/paper/paper_0082.jpg
train,paper,data/raw/dataset-resized/paper/paper327.jpg,data/processed/train/paper/paper_0083.jpg
train,paper,data/raw/dataset-resized/paper/paper252.jpg,data/processed/train/paper/paper_0084.jpg
train,paper,data/raw/dataset-resized/paper/paper192.jpg,data/processed/train/paper/paper_0085.jpg
train,paper,data/raw/dataset-resized/paper/paper71.jpg,data/processed/train/paper/paper_0086.jpg
train,paper,data/raw/dataset-resized/paper/paper569.jpg,data/processed/train/paper/paper_0087.jpg
train,paper,data/raw/dataset-resized/paper/paper407.jpg,data/processed/train/paper/paper_0088.jpg
train,paper,data/raw/dataset-resized/paper/paper34.jpg,data/processed/train/paper/paper_0089.jpg
train,paper,data/raw/dataset-resized/paper/paper148.jpg,data/processed/train/paper/paper_0090.jpg
train,paper,data/raw/dataset-resized/paper/paper187.jpg,data/processed/train/paper/paper_0091.jpg
train,paper,data/raw/dataset-resized/paper/paper19.jpg,data/processed/train/paper/paper_0092.jpg
train,paper,data/raw/dataset-resized/paper/paper109.jpg,data/processed/train/paper/paper_0093.jpg
train,paper,data/raw/dataset-resized/paper/paper16.jpg,data/processed/train/paper/paper_0094.jpg
train,paper,data/raw/dataset-resized/paper/paper324.jpg,data/processed/train/paper/paper_0095.jpg
train,paper,data/raw/dataset-resized/paper/paper28.jpg,data/processed/train/paper/paper_0096.jpg
train,paper,data/raw/dataset-resized/paper/paper377.jpg,data/processed/train/paper/paper_0097.jpg
train,paper,data/raw/dataset-resized/paper/paper218.jpg,data/processed/train/paper/paper_0098.jpg
train,paper,data/raw/dataset-resized/paper/paper196.jpg,data/processed/train/paper/paper_0099.jpg
train,paper,data/raw/dataset-resized/paper/paper253.jpg,data/processed/train/paper/paper_0100.jpg
train,paper,data/raw/dataset-resized/paper/paper413.jpg,data/processed/train/paper/paper_0101.jpg
train,paper,data/raw/dataset-resized/paper/paper276.jpg,data/processed/train/paper/paper_0102.jpg
train,paper,data/raw/dataset-resized/paper/paper163.jpg,data/processed/train/paper/paper_0103.jpg
train,paper,data/raw/dataset-resized/paper/paper8.jpg,data/processed/train/paper/paper_0104.jpg
train,paper,data/raw/dataset-resized/paper/paper35.jpg,data/processed/train/paper/paper_0105.jpg
train,paper,data/raw/dataset-resized/paper/paper263.jpg,data/processed/train/paper/paper_0106.jpg
train,paper,data/raw/dataset-resized/paper/paper168.jpg,data/processed/train/paper/paper_0107.jpg
train,paper,data/raw/dataset-resized/paper/paper217.jpg,data/processed/train/paper/paper_0108.jpg
train,paper,data/raw/dataset-resized/paper/paper474.jpg,data/processed/train/paper/paper_0109.jpg
train,paper,data/raw/dataset-resized/paper/paper489.jpg,data/processed/train/paper/paper_0110.jpg
train,paper,data/raw/dataset-resized/paper/paper304.jpg,data/processed/train/paper/paper_0111.jpg
train,paper,data/raw/dataset-resized/paper/paper174.jpg,data/processed/train/paper/paper_0112.jpg
train,paper,data/raw/dataset-resized/paper/paper549.jpg,data/processed/train/paper/paper_0113.jpg
train,paper,data/raw/dataset-resized/paper/paper444.jpg,data/processed/train/paper/paper_0114.jpg
train,paper,data/raw/dataset-resized/paper/paper91.jpg,data/processed/train/paper/paper_0115.jpg
train,paper,data/raw/dataset-resized/paper/paper21.jpg,data/processed/train/paper/paper_0116.jpg
train,paper,data/raw/dataset-resized/paper/paper166.jpg,data/processed/train/paper/paper_0117.jpg
train,paper,data/raw/dataset-resized/paper/paper346.jpg,data/processed/train/paper/paper_0118.jpg
train,paper,data/raw/dataset-resized/paper/paper137.jpg,data/processed/train/paper/paper_0119.jpg
train,paper,data/raw/dataset-resized/paper/paper254.jpg,data/processed/train/paper/paper_0120.jpg
train,paper,data/raw/dataset-resized/paper/paper7.jpg,data/processed/train/paper/paper_0121.jpg
train,paper,data/raw/dataset-resized/paper/paper515.jpg,data/processed/train/paper/paper_0122.jpg
train,paper,data/raw/dataset-resized/paper/paper483.jpg,data/processed/train/paper/paper_0123.jpg
train,paper,data/raw/dataset-resized/paper/paper398.jpg,data/processed/train/paper/paper_0124.jpg
train,paper,data/raw/dataset-resized/paper/paper198.jpg,data/processed/train/paper/paper_0125.jpg
train,paper,data/raw/dataset-resized/paper/paper492.jpg,data/processed/train/paper/paper_0126.jpg
train,paper,data/raw/dataset-resized/paper/paper545.jpg,data/processed/train/paper/paper_0127.jpg
train,paper,data/raw/dataset-resized/paper/paper222.jpg,data/processed/train/paper/paper_0128.jpg
train,paper,data/raw/dataset-resized/paper/paper333.jpg,data/processed/train/paper/paper_0129.jpg
train,paper,data/raw/dataset-resized/paper/paper120.jpg,data/processed/train/paper/paper_0130.jpg
train,paper,data/raw/dataset-resized/paper/paper175.jpg,data/processed/train/paper/paper_0131.jpg
train,paper,data/raw/dataset-resized/paper/paper113.jpg,data/processed/train/paper/paper_0132.jpg
train,paper,data/raw/dataset-resized/paper/paper73.jpg,data/processed/train/paper/paper_0133.jpg
train,paper,data/raw/dataset-resized/paper/paper42.jpg,data/processed/train/paper/paper_0134.jpg
train,paper,data/raw/dataset-resized/paper/paper468.jpg,data/processed/train/paper/paper_0135.jpg
train,paper,data/raw/dataset-resized/paper/paper428.jpg,data/processed/train/paper/paper_0136.jpg
train,paper,data/raw/dataset-resized/paper/paper74.jpg,data/processed/train/paper/paper_0137.jpg
train,paper,data/raw/dataset-resized/paper/paper404.jpg,data/processed/train/paper/paper_0138.jpg
train,paper,data/raw/dataset-resized/paper/paper185.jpg,data/processed/train/paper/paper_0139.jpg
train,paper,data/raw/dataset-resized/paper/paper581.jpg,data/processed/train/paper/paper_0140.jpg
train,paper,data/raw/dataset-resized/paper/paper135.jpg,data/processed/train/paper/paper_0141.jpg
train,paper,data/raw/dataset-resized/paper/paper566.jpg,data/processed/train/paper/paper_0142.jpg
train,paper,data/raw/dataset-resized/paper/paper381.jpg,data/processed/train/paper/paper_0143.jpg
train,paper,data/raw/dataset-resized/paper/paper9.jpg,data/processed/train/paper/paper_0144.jpg
train,paper,data/raw/dataset-resized/paper/paper470.jpg,data/processed/train/paper/paper_0145.jpg
train,paper,data/raw/dataset-resized/paper/paper156.jpg,data/processed/train/paper/paper_0146.jpg
train,paper,data/raw/dataset-resized/paper/paper419.jpg,data/processed/train/paper/paper_0147.jpg
train,paper,data/raw/dataset-resized/paper/paper423.jpg,data/processed/train/paper/paper_0148.jpg
train,paper,data/raw/dataset-resized/paper/paper380.jpg,data/processed/train/paper/paper_0149.jpg
train,paper,data/raw/dataset-resized/paper/paper345.jpg,data/processed/train/paper/paper_0150.jpg
train,paper,data/raw/dataset-resized/paper/paper94.jpg,data/processed/train/paper/paper_0151.jpg
train,paper,data/raw/dataset-resized/paper/paper559.jpg,data/processed/train/paper/paper_0152.jpg
train,paper,data/raw/dataset-resized/paper/paper268.jpg,data/processed/train/paper/paper_0153.jpg
train,paper,data/raw/dataset-resized/paper/paper529.jpg,data/processed/train/paper/paper_0154.jpg
train,paper,data/raw/dataset-resized/paper/paper521.jpg,data/processed/train/paper/paper_0155.jpg
train,paper,data/raw/dataset-resized/paper/paper576.jpg,data/processed/train/paper/paper_0156.jpg
train,paper,data/raw/dataset-resized/paper/paper557.jpg,data/processed/train/paper/paper_0157.jpg
train,paper,data/raw/dataset-resized/paper/paper446.jpg,data/processed/train/paper/paper_0158.jpg
train,paper,data/raw/dataset-resized/paper/paper500.jpg,data/processed/train/paper/paper_0159.jpg
train,paper,data/raw/dataset-resized/paper/paper87.jpg,data/processed/train/paper/paper_0160.jpg
train,paper,data/raw/dataset-resized/paper/paper230.jpg,data/processed/train/paper/paper_0161.jpg
train,paper,data/raw/dataset-resized/paper/paper259.jpg,data/processed/train/paper/paper_0162.jpg
train,paper,data/raw/dataset-resized/paper/paper334.jpg,data/processed/train/paper/paper_0163.jpg
train,paper,data/raw/dataset-resized/paper/paper226.jpg,data/processed/train/paper/paper_0164.jpg
train,paper,data/raw/dataset-resized/paper/paper366.jpg,data/processed/train/paper/paper_0165.jpg
train,paper,data/raw/dataset-resized/paper/paper564.jpg,data/processed/train/paper/paper_0166.jpg
train,paper,data/raw/dataset-resized/paper/paper188.jpg,data/processed/train/paper/paper_0167.jpg
train,paper,data/raw/dataset-resized/paper/paper348.jpg,data/processed/train/paper/paper_0168.jpg
train,paper,data/raw/dataset-resized/paper/paper236.jpg,data/processed/train/paper/paper_0169.jpg
train,paper,data/raw/dataset-resized/paper/paper504.jpg,data/processed/train/paper/paper_0170.jpg
train,paper,data/raw/dataset-resized/paper/paper368.jpg,data/processed/train/paper/paper_0171.jpg
train,paper,data/raw/dataset-resized/paper/paper301.jpg,data/processed/train/paper/paper_0172.jpg
train,paper,data/raw/dataset-resized/paper/paper482.jpg,data/processed/train/paper/paper_0173.jpg
train,paper,data/raw/dataset-resized/paper/paper409.jpg,data/processed/train/paper/paper_0174.jpg
train,paper,data/raw/dataset-resized/paper/paper184.jpg,data/processed/train/paper/paper_0175.jpg
train,paper,data/raw/dataset-resized/paper/paper264.jpg,data/processed/train/paper/paper_0176.jpg
train,paper,data/raw/dataset-resized/paper/paper490.jpg,data/processed/train/paper/paper_0177.jpg
train,paper,data/raw/dataset-resized/paper/paper502.jpg,data/processed/train/paper/paper_0178.jpg
train,paper,data/raw/dataset-resized/paper/paper285.jpg,data/processed/train/paper/paper_0179.jpg
train,paper,data/raw/dataset-resized/paper/paper319.jpg,data/processed/train/paper/paper_0180.jpg
train,paper,data/raw/dataset-resized/paper/paper115.jpg,data/processed/train/paper/paper_0181.jpg
train,paper,data/raw/dataset-resized/paper/paper215.jpg,data/processed/train/paper/paper_0182.jpg
train,paper,data/raw/dataset-resized/paper/paper180.jpg,data/processed/train/paper/paper_0183.jpg
train,paper,data/raw/dataset-resized/paper/paper416.jpg,data/processed/train/paper/paper_0184.jpg
train,paper,data/raw/dataset-resized/paper/paper57.jpg,data/processed/train/paper/paper_0185.jpg
train,paper,data/raw/dataset-resized/paper/paper392.jpg,data/processed/train/paper/paper_0186.jpg
train,paper,data/raw/dataset-resized/paper/paper169.jpg,data/processed/train/paper/paper_0187.jpg
train,paper,data/raw/dataset-resized/paper/paper244.jpg,data/processed/train/paper/paper_0188.jpg
train,paper,data/raw/dataset-resized/paper/paper536.jpg,data/processed/train/paper/paper_0189.jpg
train,paper,data/raw/dataset-resized/paper/paper207.jpg,data/processed/train/paper/paper_0190.jpg
train,paper,data/raw/dataset-resized/paper/paper114.jpg,data/processed/train/paper/paper_0191.jpg
train,paper,data/raw/dataset-resized/paper/paper367.jpg,data/processed/train/paper/paper_0192.jpg
train,paper,data/raw/dataset-resized/paper/paper78.jpg,data/processed/train/paper/paper_0193.jpg
train,paper,data/raw/dataset-resized/paper/paper388.jpg,data/processed/train/paper/paper_0194.jpg
train,paper,data/raw/dataset-resized/paper/paper300.jpg,data/processed/train/paper/paper_0195.jpg
train,paper,data/raw/dataset-resized/paper/paper173.jpg,data/processed/train/paper/paper_0196.jpg
train,paper,data/raw/dataset-resized/paper/paper394.jpg,data/processed/train/paper/paper_0197.jpg
train,paper,data/raw/dataset-resized/paper/paper497.jpg,data/processed/train/paper/paper_0198.jpg
train,paper,data/raw/dataset-resized/paper/paper511.jpg,data/processed/train/paper/paper_0199.jpg
train,paper,data/raw/dataset-resized/paper/paper479.jpg,data/processed/train/paper/paper_0200.jpg
train,paper,data/raw/dataset-resized/paper/paper397.jpg,data/processed/train/paper/paper_0201.jpg
train,paper,data/raw/dataset-resized/paper/paper532.jpg,data/processed/train/paper/paper_0202.jpg
train,paper,data/raw/dataset-resized/paper/paper337.jpg,data/processed/train/paper/paper_0203.jpg
train,paper,data/raw/dataset-resized/paper/paper338.jpg,data/processed/train/paper/paper_0204.jpg
train,paper,data/raw/dataset-resized/paper/paper229.jpg,data/processed/train/paper/paper_0205.jpg
train,paper,data/raw/dataset-resized/paper/paper273.jpg,data/processed/train/paper/paper_0206.jpg
train,paper,data/raw/dataset-resized/paper/paper75.jpg,data/processed/train/paper/paper_0207.jpg
train,paper,data/raw/dataset-resized/paper/paper96.jpg,data/processed/train/paper/paper_0208.jpg
train,paper,data/raw/dataset-resized/paper/paper93.jpg,data/processed/train/paper/paper_0209.jpg
train,paper,data/raw/dataset-resized/paper/paper277.jpg,data/processed/train/paper/paper_0210.jpg
train,paper,data/raw/dataset-resized/paper/paper349.jpg,data/processed/train/paper/paper_0211.jpg
train,paper,data/raw/dataset-resized/paper/paper312.jpg,data/processed/train/paper/paper_0212.jpg
train,paper,data/raw/dataset-resized/paper/paper425.jpg,data/processed/train/paper/paper_0213.jpg
train,paper,data/raw/dataset-resized/paper/paper399.jpg,data/processed/train/paper/paper_0214.jpg
train,paper,data/raw/dataset-resized/paper/paper503.jpg,data/processed/train/paper/paper_0215.jpg
train,paper,data/raw/dataset-resized/paper/paper456.jpg,data/processed/train/paper/paper_0216.jpg
train,paper,data/raw/dataset-resized/paper/paper362.jpg,data/processed/train/paper/paper_0217.jpg
train,paper,data/raw/dataset-resized/paper/paper139.jpg,data/processed/train/paper/paper_0218.jpg
train,paper,data/raw/dataset-resized/paper/paper494.jpg,data/processed/train/paper/paper_0219.jpg
train,paper,data/raw/dataset-resized/paper/paper158.jpg,data/processed/train/paper/paper_0220.jpg
train,paper,data/raw/dataset-resized/paper/paper329.jpg,data/processed/train/paper/paper_0221.jpg
train,paper,data/raw/dataset-resized/paper/paper39.jpg,data/processed/train/paper/paper_0222.jpg
train,paper,data/raw/dataset-resized/paper/paper153.jpg,data/processed/train/paper/paper_0223.jpg
